times B04GusCalc B06GusCalc C01GusCalc C02GusCalc C03GusCalc C04GusCalc C05GusCalc C06GusCalc C07GusCalc C08GusCalc C09GusCalc C10GusCalc C11GusCalc C12GusCalc E01GusCalc E02GusCalc E03GusCalc E04GusCalc E05GusCalc E06GusCalc E07GusCalc E08GusCalc E09GusCalc E10GusCalc E11GusCalc E12GusCalc G01GusCalc G02GusCalc G03GusCalc G04GusCalc G05GusCalc G06GusCalc G07GusCalc G08GusCalc G09GusCalc G10GusCalc G11GusCalc G12GusCalc
27388 2.1166346665432956 3.5982789331236003 570.1178992497321 606.8127009646303 604.101438730725 577.3381797847057 622.2905919637279 575.8153422140562 596.0443220985912 575.0896388998128 569.5863887668 582.7095236993684 589.7036208583811 449.4198238501328 548.5423365487674 616.331331567997 614.839110944211 595.033552355655 638.67674325815 600.6653836224094 590.6037870668096 569.4498811687404 582.2417167621977 567.5311058297217 577.1249825248146 447.456568507252 559.8880642119769 599.4850470227016 586.4483850842253 581.2854643465103 590.385852090032 585.2031356349895 637.9645829392853 603.8866852864552 613.335836834323 595.1307452241348 587.7848455193624 460.8608914028212
27439 1.6933077332346296 3.809942399777924 568.1564844587353 609.1282600928902 587.9949304104958 599.4309375650605 592.8693700987761 608.7441300978509 597.8051167342372 608.251782468894 625.6212677997247 583.3445140993314 614.0081084859497 452.83098000838805 538.0189616039341 620.8743143559674 603.6719318421855 618.6984482035509 613.1210833900532 609.2555213931983 607.245365992056 599.7238920732559 570.856369566726 577.1249825248148 592.4751852369634 450.0594156298056 558.3395788506635 643.9486981118391 592.3765417286558 572.1994987705692 598.8853161843513 656.2865256882671 618.0604126082568 642.2912332135426 580.908066749595 610.1145351702771 576.1834909756612 464.2495744278419
27489 2.328298133197618 4.690339717601004 559.0032154340837 600.6287959985708 595.2467496155458 598.8711030336922 596.0443220985911 595.7797427652732 582.4549140220886 570.856369566726 572.2427652733118 612.5157276667132 598.5842836984432 458.37410876555293 538.0189616039341 621.0906468696802 589.9168181182721 591.6223961973997 608.0385852090033 600.0211232896002 611.3556837526006 581.862869832751 584.8261583659116 578.6879178329361 577.7645743044876 456.8817279463161 566.5244300461766 621.7977635936076 602.2568028027068 635.1522602610175 573.168988924616 577.901518529819 609.0407679489284 613.0863438623037 580.4785598610557 598.732602623982 581.8153222424157 468.59201539653117
27539 2.5399615998519485 4.021605866432253 581.2325830653806 631.793497677742 607.5374938390405 607.1857961694393 629.4871498299752 708.6492863586942 661.5510974416328 621.8672650304193 621.0206111638021 643.2161330910106 629.5715084579896 459.8664895847896 569.4640943193997 603.5677132589369 627.2948107118548 620.4040262826786 583.0945058017613 616.1276316098293 627.5806222810667 620.8304208024605 640.2313714525372 606.0342197291525 613.3685167062771 451.33859918915135 585.9911031598289 646.603244445519 669.0034553918512 615.6823340268584 686.4951768488743 627.2948107118548 649.8439223601755 662.7291290163588 656.2211659443589 625.7915366019668 661.2258549064708 477.8264135001291
27590 2.7715643785824153 4.233269333086591 563.9788632494799 596.6450728201247 571.2441617574577 574.5666154061233 596.4676490318997 588.2142857142856 577.2572581970098 582.3300413412952 592.2071658245289 591.8355934572905 607.8974762312336 452.1131647736472 557.2725553243806 579.1221392093815 575.0896388998126 579.2569551237243 578.8995812995905 593.1147770166364 587.5654235219564 585.2494852992207 576.7829466330472 605.9925050313445 627.865930378862 458.3741087655529 549.4910910717308 588.2048759418342 565.1509334357153 582.3671269150748 551.6479099678457 600.9717230943824 567.9385494819578 557.4999413241956 579.1900391954374 594.4375337385875 575.7539840871218 459.7871241814725
27640 1.904971199888965 3.3866154664692707 565.7591997141836 590.1550974087384 597.2293285140939 597.5259663651715 613.8240532975549 575.5129658331213 601.0030756326016 596.4676490318998 600.8233807992649 605.3899593963433 587.3661199657637 463.91723752271776 550.2858163629871 620.6579818422546 585.652872920453 616.1276316098293 604.201034530966 609.7441632881308 624.3837084673098 628.0055055633949 617.2060673843143 587.9980427792534 632.0271114298271 455.60254438697046 558.5607910451371 626.0305103595002 651.0274883349855 610.923018725175 604.0003782863628 607.0290334783431 650.0586758044452 589.073434840174 626.8653038233153 690.5333837715151 643.6160724763537 472.4575773933861
27690 2.5583671186914607 4.263945197819101 579.4891032511612 656.136514091167 627.364289767354 637.8862015937368 638.5257933734098 633.9320826297161 621.4700125821334 616.7873418307155 675.2064586273108 634.1669209284859 606.7594016496574 466.90199916119104 562.272240085745 607.245365992056 623.6019851810429 613.7653437228623 624.2882624920787 649.6120508877394 632.556270096463 595.4599468754368 625.0943660002796 639.1062501466895 646.6272892492659 460.71927862435336 562.5694241449869 645.4971834731523 613.0153093055624 649.8821007502678 632.0114326545196 644.2157913540548 620.6579818422546 648.781208624929 616.1276316098293 608.5433610743332 618.9194263853358 466.6592343981036
27741 2.3451698588004994 3.9928801102434535 566.3585209003217 615.0125044658807 626.8653038233153 611.0724282310488 650.018506095445 668.2820395039047 645.5613029498113 637.9536884961487 610.4903536977491 631.91667831679 602.0690619320563 467.115196421082 577.309753483387 644.8872233780971 600.23587673387 604.5309456192645 600.8801370666791 567.9575003495036 662.5223294033584 581.6021249825249 596.0995386551095 655.5815741646861 648.1258948060178 466.2297275095642 554.8315496472621 619.836568914247 607.3067140183329 605.2983733686401 612.3972847445515 604.2167108000757 583.4851080808318 583.2324569699263 573.0648288254208 593.8327501418574 601.094890510949 463.8674396225972
27791 2.5399615998519534 4.444932799740918 573.168988924616 639.8570918185067 621.7112211608421 603.0276715093764 643.6686020958153 639.8586596960373 630.6374947574444 616.3532783447504 607.5482315112539 591.8604924073509 637.4598070739548 459.65329232489864 559.4390853876384 683.178078305277 688.4995423287254 636.0997019269133 636.9587157039923 646.8404865091569 624.3356345753735 640.2313714525374 630.3338036965926 622.749196141479 624.0283797008248 456.6685306864252 591.7178576570524 654.7319671737774 601.158996016701 649.8628711934933 614.5766345123258 628.4459523359183 627.1479572536409 569.7408876475696 622.5702349379209 600.1063930395309 615.9128781655596 476.323139390241
27842 1.4923808192366792 4.444932799740912 572.9510539478385 644.2382258369585 592.50475274016 612.942122186495 617.2106687640244 698.3337161231051 638.7389906333007 637.107034629531 603.76550298576 612.7289249266042 606.1198098699846 472.4451279183558 561.6184351554126 638.6135804804237 630.5161123759007 648.3406482502875 605.3899593963433 592.0487907171815 625.8499621713637 629.2275917102822 645.3619098290499 619.9622938305303 602.0690619320563 460.29288410457144 574.3725104381629 614.7718001631713 640.2409175985027 636.233922829582 654.4587352625934 615.4833712770201 600.6653836224095 627.4395358590799 600.6653836224094 628.1538244889337 590.7696071578358 474.39035839181355
27892 2.328298133197624 5.1167342373829205 564.6695248302965 623.2940335834228 641.2537845893867 625.7339577799524 630.2111002376624 637.3186980961852 610.1705578079127 612.9773994309375 608.1091396978878 675.3995822282723 629.0638228966665 459.1428638486633 580.7967131118259 624.1193020616607 650.2516426674123 623.4292487149997 623.6019851810429 665.3061703475954 639.6391568417292 673.4901439955263 656.2211659443589 628.7187194184257 643.6425276107926 463.91723752271764 580.6820104924692 628.9062688876533 656.2688966741854 686.2067334972575 660.778849589139 654.8385190088898 606.5963684509173 643.4013190320838 607.5374938390405 632.6636468185978 637.8862015937368 473.5313446147347
27942 1.70557807912764 3.624353418146235 548.9782065023222 578.399428367274 569.5261342032999 580.9625332028519 565.6123304907031 589.2710911656526 606.3330071298755 572.3380138333063 576.7829466330472 577.5513770445966 557.5215711675032 451.5517964490423 546.3629867809932 582.7997919425004 585.439675660562 569.0966273147604 572.2214455473227 625.7915366019668 587.9917722716096 609.2555213931983 591.1960016776178 564.9727387110303 560.2731962340094 448.3032223738693 587.765753227432 646.6081969573355 616.3087296635792 600.5390580669567 616.5380493033226 568.0228600934119 601.9539042880277 568.0228600934119 611.1883023916258 595.3470777378475 587.126442216758 468.8207745002096
27992 1.918775339018589 4.656596266395241 578.8352983208288 658.5994998213648 642.542305255005 627.013141339298 677.9672864532363 628.8521594300122 653.4947309127607 633.297092229753 630.757130629901 630.2111002376624 612.942122186495 464.5568293023905 558.1314755269739 618.0635941407645 644.2821193904655 637.246609814064 627.652733118971 670.0789878372709 678.2024304898808 639.3785824129735 612.3025304068223 640.2313714525372 628.2923248986439 465.6228156018454 588.2032251045619 668.3447713202477 712.6961654748765 675.6064403253262 668.8424437299035 646.1852184603745 714.1136277662191 625.417297143938 632.0193864857886 634.5032627198789 634.6882426953725 482.7657427183326
28043 1.2699807999259767 4.2332693330865885 550.5662473992813 633.319042515184 612.4768230572441 595.8863413952188 613.1890628975918 594.5188332567753 657.2871522438137 588.0041341295359 579.8082223242993 664.5358590801062 641.3403039626177 472.8561845057715 572.1994987705696 699.6667214307507 666.6678316790158 686.9215713686565 651.9572207465399 638.7389906333007 707.183091980191 715.0636096742625 644.7269194290868 701.4189850412415 646.4202271623216 465.2362997062157 618.7239045927918 682.6162595383213 720.2750982493749 633.0931537071373 684.2597408738415 642.7570586992747 645.763606919051 633.1958618761358 661.9774919614148 680.1241580022062 622.96239340137 482.3362358297932
28093 1.6933077332346353 3.5982789331236003 577.5276884601643 648.356555912826 597.873588846903 640.7053135626545 603.0292164981843 623.0994487827284 637.033412554173 656.4343632042498 595.3594395957739 656.007968684468 616.1400810848595 472.24282394911626 597.4264529442819 637.964582939285 621.0436180623515 605.9066126100936 607.5374938390404 667.5206207185796 607.245365992056 628.079127638753 630.7571306299011 607.1857961694394 660.7963480179313 468.8207745002096 595.060803133235 591.9113969274741 622.9335396368737 628.3065380493033 655.3304751697034 630.6092774730471 645.7525534329487 606.4637266176918 640.1800173680382 658.648813575234 642.7570586992747 491.35588048912155
28143 1.918775339018589 4.444932799740906 564.1951957631928 654.6766702393711 670.505382357053 669.652593317489 621.2568153222423 599.219274098406 635.6253903629507 613.8240532975549 617.6339956973328 603.8866852864553 573.1846676999236 469.4603662798825 556.3879957127546 665.8714772082467 627.013141339298 658.6488135752342 649.8439223601755 580.0490529725162 609.1923586154719 604.2010345309659 600.1502865930379 607.8253879491122 589.0640290787081 458.5873060254438 593.4743485146615 644.4337263308322 644.6321447425254 591.6934619506967 629.1782779564129 674.9574427841876 630.3013589316312 615.4660015131454 631.0419425004728 631.4746075278986 641.6832914779262 485.2338282579914
28193 2.1166346665432942 4.2332693330865885 572.0793140407288 616.3201143265453 593.1490130729692 586.942793032455 588.4244372990353 566.7788240698208 586.0621494120684 585.461148765875 585.6728122325289 570.5158674681951 599.8542644983689 469.03397176010066 569.0282243658452 618.0604126082568 609.1045715084579 618.6984482035509 599.1621095125214 610.2740211840363 618.7173990710968 606.5462043897666 624.6679714804976 599.5106948133649 571.3686565077589 449.78486664044965 588.4244372990355 628.5244730260807 623.1151317368144 623.6866370342349 602.1543408360126 598.3757329298279 627.2948107118549 611.5720162663135 613.335836834323 618.7109892188387 639.5917796728645 474.41720257234726
28244 2.1166346665432885 3.386615466469265 585.5912826009289 621.3326187924259 603.774640011184 610.8101495875857 586.7188592199076 589.482754632307 631.3751261529796 607.0508223646164 618.0573226306414 664.6619100147863 598.2315112540192 479.4806374947574 566.02917886452 620.8743143559675 612.4768230572441 605.1752059520737 603.3482454914022 643.8308259206234 645.741336191497 611.6178092801651 593.3279742765274 618.2751660525264 641.2973577519921 470.7395498392283 609.7218889475453 654.8946052161484 659.1231943178001 649.8821007502678 630.703822793855 627.2168631654163 650.2955362209192 641.642235672404 598.159400416115 645.1193465862416 652.6357171356818 483.0705031208624
28294 2.7516250665062825 3.5982789331236003 602.5902107895678 636.3701321900679 714.4240178945897 625.5207605200615 646.6318906289758 638.5886788961113 632.4488933743281 705.689021589343 637.5303615628396 700.1398014818957 647.0552175622845 479.90703201453937 584.9374776705969 691.2897463379778 699.6667214307507 721.1420658577229 717.0617504165982 721.1420658577229 718.6566105541896 693.1042919054942 672.0315066274953 681.5916398713825 636.3938207745001 474.79029777715647 607.7458367327351 642.6902465166129 707.4266929020492 625.2554483744193 686.3488026107407 660.0304993379989 690.3170512578023 681.1979252235548 713.4646302250804 627.7969547947796 637.3882225925317 489.5604785322489
28344 1.904971199888965 4.050747937928146 616.7559842801002 625.037513397642 626.0062900462366 642.542305255005 632.1298755766811 655.098429295149 627.5095641561246 630.6374947574443 613.1890628975918 609.5309660282398 619.737023426734 471.5985636163072 557.6956055734191 584.065737763487 598.0883422911728 612.0893331469313 622.570234937921 590.3572182974629 600.7553905806695 617.2013988311779 608.4649797287851 624.7177693806183 638.3972479667108 466.04921012162725 580.6233557439347 604.452416374718 660.3184005028651 623.7738158084178 619.5891389782063 640.3442405901268 647.0505485152262 614.4096040556717 646.4015509740874 633.2052676376017 601.3096439552187 486.5318233402686
28394 2.3451698588004994 4.233269333086582 624.4324998800213 705.6766597314166 638.4619898138803 658.9927303229414 657.638390895001 608.1786862655028 606.0342197291525 644.3035924957782 597.3143028985171 638.0324829253409 617.6339956973328 473.29791695791965 581.8863879957128 646.831011075384 660.3668411293919 597.1655249545645 613.7949112260588 622.7849883821908 621.7396444108189 633.0931537071374 625.9471550398433 668.3734097581433 657.9267440234864 476.28267859639305 599.7062592171748 655.6102126025819 659.4712397284742 684.3158270811003 661.6505894962486 646.1852184603745 653.7568564403254 694.5126387682775 650.678037187194 615.2686178327505 686.4230660109703 490.92637360058217
